customer_id,first_name,last_name,email,city,customer_segment,join_date
CUST-002781,Noura,Al-Qasimi,noura.alqasimi_66@gmail.com,Sharjah,Regular,2024-05-26 00:00:00
CUST-002782,Sara,Al-Nahyan,sara.alnahyan_725@yahoo.com,Sharjah,Regular,2024-11-10 00:00:00
CUST-002783,Ali,Al-Maktoum,ali.almaktoum_877@yahoo.com,Sharjah,Regular,2024-03-01 00:00:00
CUST-002784,Omar,Al-Mualla,test@test,Sharjah,New,2024-08-27 00:00:00
CUST-002785,Maryam,Al-Zaabi,maryam.alzaabi_829@gmail.com,Abu Dhabi,Regular,2024-02-27 00:00:00
CUST-002786,Fatima,Al-Farsi,fatima.alfarsi_762@gmail.com,Sharjah,Regular,2024-11-12 00:00:00
CUST-002787,Omar,Al-Hussein,omar.alhussein_407@icloud.com,Dubai,Regular,2024-12-13 00:00:00
CUST-002788,Reem,Al-Nahyan,reem.alnahyan_368@yahoo.com,Sharjah,Regular,2024-01-01 00:00:00
CUST-002789,Ibrahim,Al-Mualla,ibrahim.almualla_759@icloud.com,Sharjah,New,2024-01-29 00:00:00
CUST-002790,Khalid,Al-Maktoum,test@test,Dubai,Regular,2024-09-23 00:00:00
CUST-002791,Reem,Al-Hassan,reem.alhassan_909@yahoo.com,Sharjah,Regular,2024-01-29 00:00:00
CUST-002792,Khalid,Al-Hassan,khalid.alhassan_780@hotmail.com,Dubai,Regular,2024-05-19 00:00:00
CUST-002793,Sara,Al-Sharqi,sara.alsharqi_707@hotmail.com,Sharjah,Regular,2024-10-01 00:00:00
CUST-002794,Fatima,Al-Nuaimi,fatima.alnuaimi_555@icloud.com,Dubai,New,2024-12-06 00:00:00
CUST-002795,Aisha,Al-Nahyan,aisha.alnahyan_769@outlook.com,Dubai,Regular,2024-01-31 00:00:00
CUST-002796,Ibrahim,Al-Qasimi,ibrahim.alqasimi_101@yahoo.com,Sharjah,Regular,2024-04-30 00:00:00
CUST-002797,Hana,Al-Balushi,hana.albalushi_749@gmail.com,Sharjah,Premium,2024-11-22 00:00:00
CUST-002798,Zainab,Al-Mazrouei,spaces in@email.com,Sharjah,Regular,2024-11-28 00:00:00
CUST-002799,Reem,Al-Nuaimi,reem.alnuaimi_615@gmail.com,Abu Dhabi,Regular,2024-06-05 00:00:00
CUST-002800,Zainab,Al-Ahmad,zainab.alahmad_44@gmail.com,Abu Dhabi,Regular,2024-02-21 00:00:00
CUST-002801,Reem,Al-Maktoum,reem.almaktoum_445@yahoo.com,Abu Dhabi,New,2024-01-15 00:00:00
CUST-002802,Hana,Al-Mazrouei,hana.almazrouei_107@yahoo.com,Dubai,Regular,2024-02-11 00:00:00
CUST-002803,Tariq,Al-Zaabi,tariq.alzaabi_272@outlook.com,Abu Dhabi,Regular,2024-11-06 00:00:00
CUST-002804,Saeed,Al-Rashid,saeed.alrashid_399@gmail.com,Sharjah,Regular,2024-02-10 00:00:00
CUST-002805,Noura,Al-Balushi,noura.albalushi_120@icloud.com,Sharjah,Premium,2024-08-05 00:00:00
CUST-002806,Yusuf,Al-Rashid,yusuf.alrashid_760@hotmail.com,Abu Dhabi,Regular,2024-04-22 00:00:00
CUST-002807,Yusuf,Al-Mualla,yusuf.almualla_470@gmail.com,Dubai,New,2024-09-01 00:00:00
CUST-002808,Mohammed,Al-Qasimi,mohammed.alqasimi_223@outlook.com,Sharjah,Premium,2024-06-01 00:00:00
CUST-002809,Maryam,Al-Qasimi,maryam.alqasimi_210@yahoo.com,Dubai,Regular,2024-02-06 00:00:00
CUST-002810,Zainab,Al-Zaabi,zainab.alzaabi_306@yahoo.com,Sharjah,Regular,2024-05-31 00:00:00
CUST-002811,Omar,Al-Hussein,omar.alhussein_545@hotmail.com,Dubai,Regular,2024-09-02 00:00:00
CUST-002812,Hassan,Al-Rashid,hassan.alrashid_552@icloud.com,Abu Dhabi,New,2024-01-12 00:00:00
CUST-002813,Hana,Al-Hassan,hana.alhassan_237@gmail.com,Dubai,Regular,2024-12-15 00:00:00
CUST-002814,Layla,Al-Rashid,layla.alrashid_707@gmail.com,Abu Dhabi,Regular,2024-03-15 00:00:00
CUST-002815,Saeed,Al-Nahyan,saeed.alnahyan_172@hotmail.com,Dubai,Regular,2024-05-23 00:00:00
CUST-002816,Hassan,Al-Maktoum,hassan.almaktoum_960@yahoo.com,Sharjah,Regular,2024-03-28 00:00:00
CUST-002817,Aisha,Al-Sharqi,aisha.alsharqi_532@yahoo.com,Dubai,Premium,2024-12-22 00:00:00
CUST-002818,Maryam,Al-Farsi,maryam.alfarsi_848@hotmail.com,Abu Dhabi,Regular,2024-09-23 00:00:00
CUST-002819,Tariq,Al-Ahmad,tariq.alahmad_596@icloud.com,Abu Dhabi,Premium,2024-03-23 00:00:00
CUST-002820,Fatima,Al-Nahyan,fatima.alnahyan_114@outlook.com,Sharjah,Regular,2024-08-01 00:00:00
CUST-002821,Omar,Al-Hassan,omar.alhassan_679@gmail.com,Dubai,Regular,2024-11-19 00:00:00
CUST-002822,Khalid,Al-Rashid,khalid.alrashid_97@hotmail.com,Dubai,Regular,2024-08-24 00:00:00
CUST-002823,Yusuf,Al-Mazrouei,yusuf.almazrouei_838@yahoo.com,Sharjah,Regular,2024-08-02 00:00:00
CUST-002824,Saeed,Al-Rashid,saeed.alrashid_936@icloud.com,Sharjah,New,2024-04-18 00:00:00
CUST-002825,Tariq,Al-Farsi,tariq.alfarsi_600@gmail.com,Abu Dhabi,New,2024-12-23 00:00:00
CUST-002826,Sara,Al-Farsi,sara.alfarsi_512@gmail.com,Abu Dhabi,Regular,2024-12-15 00:00:00
CUST-002827,Omar,Al-Rashid,omar.alrashid_708@yahoo.com,Abu Dhabi,New,2024-05-03 00:00:00
CUST-002828,Saeed,Al-Mazrouei,saeed.almazrouei_275@icloud.com,Dubai,Premium,2024-12-18 00:00:00
CUST-002829,Mohammed,Al-Nuaimi,mohammed.alnuaimi_168@icloud.com,Abu Dhabi,Regular,2024-06-19 00:00:00
CUST-002830,Khalid,Al-Balushi,khalid.albalushi_991@yahoo.com,Sharjah,Regular,2024-03-04 00:00:00
CUST-002831,Hassan,Al-Balushi,hassan.albalushi_648@yahoo.com,Dubai,Regular,2024-06-24 00:00:00
CUST-002832,Hassan,Al-Nahyan,hassan.alnahyan_718@yahoo.com,Abu Dhabi,New,2024-11-18 00:00:00
CUST-002833,Hassan,Al-Mazrouei,hassan.almazrouei_432@yahoo.com,Dubai,New,2024-12-27 00:00:00
CUST-002834,Mohammed,Al-Nahyan,mohammed.alnahyan_405@yahoo.com,Sharjah,Regular,2024-02-20 00:00:00
CUST-002835,Hana,Al-Sharqi,hana.alsharqi_97@outlook.com,Abu Dhabi,Premium,2024-05-04 00:00:00
CUST-002836,Reem,Al-Hussein,reem.alhussein_678@outlook.com,Sharjah,Regular,2024-12-04 00:00:00
CUST-002837,Tariq,Al-Hassan,tariq.alhassan_645@outlook.com,Sharjah,Regular,2024-03-31 00:00:00
CUST-002838,Noura,Al-Ahmad,noura.alahmad_914@yahoo.com,Abu Dhabi,Regular,2024-02-17 00:00:00
CUST-002839,Dana,Al-Nahyan,dana.alnahyan_212@yahoo.com,Sharjah,New,2024-08-19 00:00:00
CUST-002840,Fatima,Al-Nahyan,fatima.alnahyan_232@outlook.com,Dubai,Regular,2024-03-08 00:00:00
CUST-002841,Aisha,Al-Balushi,aisha.albalushi_277@gmail.com,Sharjah,New,2024-04-27 00:00:00
CUST-002842,Mohammed,Al-Rashid,mohammed.alrashid_252@yahoo.com,Sharjah,Regular,2024-01-08 00:00:00
CUST-002843,Hana,Al-Nahyan,hana.alnahyan_318@outlook.com,Abu Dhabi,Regular,2024-10-10 00:00:00
CUST-002844,Hassan,Al-Qasimi,hassan.alqasimi_685@gmail.com,Dubai,Regular,2024-07-07 00:00:00
CUST-002845,Saeed,Al-Sharqi,saeed.alsharqi_360@gmail.com,Dubai,Regular,2024-12-02 00:00:00
CUST-002846,Khalid,Al-Rashid,khalid.alrashid_9@icloud.com,Sharjah,Regular,2024-06-28 00:00:00
CUST-002847,Hana,Al-Hussein,hana.alhussein_919@yahoo.com,Abu Dhabi,New,2024-03-09 00:00:00
CUST-002848,Khalid,Al-Nahyan,khalid.alnahyan_639@gmail.com,Sharjah,Regular,2024-02-08 00:00:00
CUST-002849,Ali,Al-Maktoum,ali.almaktoum_326@hotmail.com,Abu Dhabi,Regular,2024-10-22 00:00:00
CUST-002850,Aisha,Al-Maktoum,aisha.almaktoum_179@yahoo.com,Abu Dhabi,Regular,2024-10-25 00:00:00
CUST-002851,Zainab,Al-Hussein,zainab.alhussein_172@icloud.com,Abu Dhabi,Regular,2024-02-17 00:00:00
CUST-002852,Ali,Al-Mazrouei,ali.almazrouei_843@icloud.com,Dubai,Premium,2024-11-14 00:00:00
CUST-002853,Ibrahim,Al-Qasimi,ibrahim.alqasimi_647@yahoo.com,Abu Dhabi,Regular,2024-09-19 00:00:00
CUST-002854,Hassan,Al-Rashid,hassan.alrashid_826@outlook.com,Sharjah,Regular,2024-05-01 00:00:00
CUST-002855,Reem,Al-Mualla,reem.almualla_981@icloud.com,Abu Dhabi,Regular,2024-01-20 00:00:00
CUST-002856,Yusuf,Al-Zaabi,yusuf.alzaabi_292@yahoo.com,Sharjah,Regular,2024-11-13 00:00:00
CUST-002857,Hana,Al-Mualla,hana.almualla_461@outlook.com,Dubai,New,2024-10-22 00:00:00
CUST-002858,Aisha,Al-Zaabi,aisha.alzaabi_649@icloud.com,Sharjah,Regular,2024-09-02 00:00:00
CUST-002859,Ahmed,Al-Nuaimi,ahmed.alnuaimi_827@icloud.com,Abu Dhabi,Regular,2024-11-03 00:00:00
CUST-002860,Reem,Al-Rashid,reem.alrashid_265@hotmail.com,Dubai,Regular,2024-01-03 00:00:00
CUST-002861,Tariq,Al-Zaabi,tariq.alzaabi_281@yahoo.com,Sharjah,Regular,2024-05-20 00:00:00
CUST-002862,Saeed,Al-Farsi,saeed.alfarsi_387@icloud.com,Abu Dhabi,Regular,2024-11-08 00:00:00
CUST-002863,Noura,Al-Maktoum,noura.almaktoum_110@hotmail.com,Sharjah,Regular,2024-08-09 00:00:00
CUST-002864,Ali,Al-Mazrouei,ali.almazrouei_451@gmail.com,Dubai,Regular,2024-05-13 00:00:00
CUST-002865,Noura,Al-Nahyan,noura.alnahyan_492@outlook.com,Abu Dhabi,Regular,2024-11-30 00:00:00
CUST-002866,Hana,Al-Balushi,hana.albalushi_967@gmail.com,Sharjah,Regular,2024-05-29 00:00:00
CUST-002867,Aisha,Al-Nuaimi,aisha.alnuaimi_213@outlook.com,Sharjah,New,2024-10-21 00:00:00
CUST-002868,Ahmed,Al-Sharqi,ahmed.alsharqi_932@gmail.com,Sharjah,Regular,2024-12-28 00:00:00
CUST-002869,Layla,Al-Ahmad,layla.alahmad_47@yahoo.com,Sharjah,Regular,2024-04-01 00:00:00
CUST-002870,Zainab,Al-Nahyan,zainab.alnahyan_720@icloud.com,Sharjah,Regular,2024-08-16 00:00:00
CUST-002871,Mohammed,Al-Mazrouei,mohammed.almazrouei_58@yahoo.com,Sharjah,Regular,2024-09-08 00:00:00
CUST-002872,Aisha,Al-Zaabi,aisha.alzaabi_851@outlook.com,Sharjah,Premium,2024-07-29 00:00:00
CUST-002873,Layla,Al-Hassan,layla.alhassan_587@yahoo.com,Sharjah,Regular,2024-01-27 00:00:00
CUST-002874,Sara,Al-Mualla,sara.almualla_227@gmail.com,Sharjah,Premium,2024-02-10 00:00:00
CUST-002875,Fatima,Al-Ahmad,fatima.alahmad_387@icloud.com,Abu Dhabi,New,2024-11-28 00:00:00
CUST-002876,Ibrahim,Al-Farsi,ibrahim.alfarsi_881@outlook.com,Dubai,New,2024-09-07 00:00:00
CUST-002877,Dana,Al-Rashid,dana.alrashid_50@yahoo.com,Abu Dhabi,Premium,2024-04-09 00:00:00
CUST-002878,Sara,Al-Sharqi,sara.alsharqi_289@yahoo.com,Sharjah,Regular,2024-11-02 00:00:00
CUST-002879,Layla,Al-Nuaimi,layla.alnuaimi_74@yahoo.com,Dubai,Regular,2024-08-03 00:00:00
CUST-002880,Mohammed,Al-Ahmad,mohammed.alahmad_859@gmail.com,Abu Dhabi,New,2024-08-24 00:00:00
CUST-002881,Zainab,Al-Qasimi,zainab.alqasimi_912@yahoo.com,Abu Dhabi,Regular,2024-10-02 00:00:00
CUST-002882,Mohammed,Al-Hassan,mohammed.alhassan_932@icloud.com,Sharjah,Regular,2024-09-10 00:00:00
CUST-002883,Yusuf,Al-Hussein,yusuf.alhussein_294@yahoo.com,Abu Dhabi,Regular,2024-03-11 00:00:00
CUST-002884,Sara,Al-Ahmad,sara.alahmad_807@outlook.com,Dubai,Regular,2024-08-31 00:00:00
CUST-002885,Zainab,Al-Hassan,zainab.alhassan_26@outlook.com,Dubai,Regular,2024-06-30 00:00:00
CUST-002886,Saeed,Al-Ahmad,saeed.alahmad_306@gmail.com,Dubai,Regular,2024-04-16 00:00:00
CUST-002887,Sara,Al-Maktoum,sara.almaktoum_60@gmail.com,Sharjah,Regular,2024-05-22 00:00:00
CUST-002888,Zainab,Al-Mualla,zainab.almualla_744@icloud.com,Dubai,Regular,2024-05-14 00:00:00
CUST-002889,Dana,Al-Zaabi,dana.alzaabi_673@hotmail.com,Abu Dhabi,New,2024-04-12 00:00:00
CUST-002890,Fatima,Al-Rashid,fatima.alrashid_33@gmail.com,Dubai,Premium,2024-10-19 00:00:00
CUST-002891,Ali,Al-Maktoum,ali.almaktoum_835@outlook.com,Sharjah,Regular,2024-08-03 00:00:00
CUST-002892,Saeed,Al-Balushi,saeed.albalushi_514@icloud.com,Sharjah,New,2024-02-11 00:00:00
CUST-002893,Omar,Al-Farsi,omar.alfarsi_515@yahoo.com,Sharjah,Regular,2024-05-21 00:00:00
CUST-002894,Ali,Al-Sharqi,ali.alsharqi_482@hotmail.com,Abu Dhabi,Regular,2024-11-27 00:00:00
CUST-002895,Reem,Al-Farsi,@nodomain.com,Abu Dhabi,Regular,2024-12-09 00:00:00
CUST-002896,Maryam,Al-Hassan,maryam.alhassan_726@icloud.com,Dubai,Regular,2024-07-07 00:00:00
CUST-002897,Saeed,Al-Hussein,saeed.alhussein_540@icloud.com,Dubai,Regular,2024-04-29 00:00:00
CUST-002898,Ahmed,Al-Balushi,ahmed.albalushi_722@yahoo.com,Abu Dhabi,Regular,2024-01-09 00:00:00
CUST-002899,Reem,Al-Farsi,reem.alfarsi_548@hotmail.com,Dubai,Premium,2024-01-29 00:00:00
CUST-002900,Sara,Al-Nahyan,sara.alnahyan_386@gmail.com,Abu Dhabi,Regular,2024-05-04 00:00:00
CUST-002901,Tariq,Al-Mazrouei,tariq.almazrouei_465@icloud.com,Abu Dhabi,Regular,2024-06-03 00:00:00
CUST-002902,Ahmed,Al-Nuaimi,ahmed.alnuaimi_269@outlook.com,Dubai,New,2024-04-25 00:00:00
CUST-002903,Reem,Al-Farsi,reem.alfarsi_366@gmail.com,Sharjah,Regular,2024-07-27 00:00:00
CUST-002904,Reem,Al-Ahmad,reem.alahmad_209@gmail.com,Dubai,Premium,2024-12-11 00:00:00
CUST-002905,Fatima,Al-Mualla,fatima.almualla_201@outlook.com,Abu Dhabi,Regular,2024-02-10 00:00:00
CUST-002906,Saeed,Al-Hassan,saeed.alhassan_374@yahoo.com,Sharjah,Regular,2024-06-16 00:00:00
CUST-002907,Saeed,Al-Zaabi,saeed.alzaabi_829@icloud.com,Sharjah,New,2024-02-08 00:00:00
CUST-002908,Hana,Al-Rashid,hana.alrashid_828@icloud.com,Dubai,Regular,2024-11-13 00:00:00
CUST-002909,Hana,Al-Nuaimi,hana.alnuaimi_100@icloud.com,Dubai,Regular,2024-10-19 00:00:00
CUST-002910,Mohammed,Al-Balushi,mohammed.albalushi_201@icloud.com,Dubai,New,2024-04-06 00:00:00
CUST-002911,Saeed,Al-Mazrouei,saeed.almazrouei_937@yahoo.com,Dubai,New,2024-10-21 00:00:00
CUST-002912,Layla,Al-Zaabi,layla.alzaabi_861@icloud.com,Sharjah,Regular,2024-09-20 00:00:00
CUST-002913,Reem,Al-Nuaimi,reem.alnuaimi_90@outlook.com,Sharjah,Regular,2024-02-12 00:00:00
CUST-002914,Yusuf,Al-Mualla,yusuf.almualla_56@gmail.com,Abu Dhabi,Regular,2024-06-06 00:00:00
CUST-002915,Noura,Al-Ahmad,noura.alahmad_688@gmail.com,Dubai,New,2024-07-27 00:00:00
CUST-002916,Hana,Al-Sharqi,hana.alsharqi_321@outlook.com,Abu Dhabi,New,2024-08-09 00:00:00
CUST-002917,Ibrahim,Al-Mualla,ibrahim.almualla_311@gmail.com,Sharjah,Regular,2024-10-29 00:00:00
CUST-002918,Zainab,Al-Hussein,zainab.alhussein_613@outlook.com,Abu Dhabi,Regular,2024-12-16 00:00:00
CUST-002919,Saeed,Al-Balushi,saeed.albalushi_24@hotmail.com,Dubai,Regular,2024-11-24 00:00:00
CUST-002920,Saeed,Al-Nahyan,@nodomain.com,Sharjah,Premium,2024-12-06 00:00:00
CUST-002921,Omar,Al-Rashid,omar.alrashid_428@icloud.com,Dubai,Premium,2024-09-12 00:00:00
CUST-002922,Maryam,Al-Qasimi,maryam.alqasimi_391@icloud.com,Sharjah,New,2024-01-16 00:00:00
CUST-002923,Hassan,Al-Ahmad,hassan.alahmad_955@gmail.com,Sharjah,Regular,2024-03-12 00:00:00
CUST-002924,Yusuf,Al-Ahmad,yusuf.alahmad_136@icloud.com,Sharjah,Regular,2024-03-21 00:00:00
CUST-002925,Mohammed,Al-Farsi,mohammed.alfarsi_935@outlook.com,Sharjah,Regular,2024-03-06 00:00:00
CUST-002926,Sara,Al-Hassan,sara.alhassan_126@yahoo.com,Sharjah,Regular,2024-04-05 00:00:00
CUST-002927,Mohammed,Al-Mualla,mohammed.almualla_525@gmail.com,Sharjah,New,2024-09-21 00:00:00
CUST-002928,Maryam,Al-Maktoum,maryam.almaktoum_30@yahoo.com,Dubai,Regular,2024-07-02 00:00:00
CUST-002929,Reem,Al-Sharqi,reem.alsharqi_824@hotmail.com,Sharjah,New,2024-01-22 00:00:00
CUST-002930,Ahmed,Al-Sharqi,ahmed.alsharqi_650@icloud.com,Sharjah,Regular,2024-07-19 00:00:00
CUST-002931,Hassan,Al-Nuaimi,hassan.alnuaimi_923@hotmail.com,Abu Dhabi,Regular,2024-03-09 00:00:00
CUST-002932,Hana,Al-Ahmad,hana.alahmad_949@icloud.com,Abu Dhabi,Regular,2024-08-05 00:00:00
CUST-002933,Saeed,Al-Hussein,saeed.alhussein_76@yahoo.com,Abu Dhabi,Premium,2024-11-27 00:00:00
CUST-002934,Fatima,Al-Mazrouei,fatima.almazrouei_906@gmail.com,Dubai,New,2024-10-11 00:00:00
CUST-002935,Hassan,Al-Ahmad,hassan.alahmad_284@hotmail.com,Dubai,Regular,2024-04-19 00:00:00
CUST-002936,Sara,Al-Mualla,sara.almualla_739@outlook.com,Sharjah,New,2024-06-14 00:00:00
CUST-002937,Hana,Al-Qasimi,hana.alqasimi_584@outlook.com,Abu Dhabi,Regular,2024-05-12 00:00:00
CUST-002938,Tariq,Al-Balushi,tariq.albalushi_371@yahoo.com,Abu Dhabi,Regular,2024-10-28 00:00:00
CUST-002939,Ali,Al-Balushi,ali.albalushi_221@gmail.com,Sharjah,Regular,2024-12-02 00:00:00
CUST-002940,Reem,Al-Maktoum,reem.almaktoum_262@icloud.com,Sharjah,Regular,2024-07-30 00:00:00
CUST-002941,Khalid,Al-Rashid,khalid.alrashid_153@icloud.com,Dubai,Regular,2024-12-05 00:00:00
CUST-002942,Aisha,Al-Mazrouei,aisha.almazrouei_539@yahoo.com,Sharjah,Premium,2024-02-26 00:00:00
CUST-002943,Fatima,Al-Nuaimi,fatima.alnuaimi_43@hotmail.com,Sharjah,Regular,2024-06-01 00:00:00
CUST-002944,Zainab,Al-Ahmad,zainab.alahmad_655@hotmail.com,Sharjah,Regular,2024-10-09 00:00:00
CUST-002945,Hassan,Al-Balushi,hassan.albalushi_334@icloud.com,Abu Dhabi,Premium,2024-07-01 00:00:00
CUST-002946,Ali,Al-Ahmad,ali.alahmad_353@outlook.com,Sharjah,New,2024-12-24 00:00:00
CUST-002947,Hassan,Al-Hassan,hassan.alhassan_989@outlook.com,Dubai,Premium,2024-11-21 00:00:00
CUST-002948,Dana,Al-Rashid,dana.alrashid_951@yahoo.com,Abu Dhabi,Regular,2024-11-29 00:00:00
CUST-002949,Saeed,Al-Hussein,saeed.alhussein_264@outlook.com,Dubai,Regular,2024-06-11 00:00:00
CUST-002950,Yusuf,Al-Zaabi,yusuf.alzaabi_319@gmail.com,Sharjah,Regular,2024-08-06 00:00:00
CUST-002951,Ahmed,Al-Zaabi,ahmed.alzaabi_979@yahoo.com,Abu Dhabi,New,2024-02-01 00:00:00
CUST-002952,Maryam,Al-Zaabi,maryam.alzaabi_39@gmail.com,Sharjah,Regular,2024-11-23 00:00:00
CUST-002953,Hassan,Al-Qasimi,hassan.alqasimi_288@icloud.com,Sharjah,Regular,2024-11-03 00:00:00
CUST-002954,Maryam,Al-Rashid,maryam.alrashid_582@icloud.com,Abu Dhabi,Regular,2024-02-12 00:00:00
CUST-002955,Dana,Al-Maktoum,dana.almaktoum_813@yahoo.com,Dubai,Regular,2024-02-06 00:00:00
CUST-002956,Khalid,Al-Mazrouei,khalid.almazrouei_766@yahoo.com,Abu Dhabi,Regular,2024-07-23 00:00:00
CUST-002957,Reem,Al-Nahyan,reem.alnahyan_335@outlook.com,Abu Dhabi,Premium,2024-05-05 00:00:00
CUST-002958,Maryam,Al-Maktoum,maryam.almaktoum_448@hotmail.com,Abu Dhabi,New,2024-07-25 00:00:00
CUST-002959,Fatima,Al-Ahmad,fatima.alahmad_645@outlook.com,Sharjah,New,2024-06-02 00:00:00
CUST-002960,Ali,Al-Nahyan,ali.alnahyan_157@icloud.com,Abu Dhabi,Regular,2024-12-15 00:00:00
CUST-002961,Dana,Al-Mualla,dana.almualla_175@gmail.com,Abu Dhabi,Regular,2024-11-28 00:00:00
CUST-002962,Sara,Al-Hassan,sara.alhassan_21@hotmail.com,Abu Dhabi,Regular,2024-03-12 00:00:00
CUST-002963,Aisha,Al-Rashid,aisha.alrashid_267@yahoo.com,Sharjah,Regular,2024-09-19 00:00:00
CUST-002964,Maryam,Al-Maktoum,maryam.almaktoum_625@gmail.com,Abu Dhabi,Premium,2024-10-15 00:00:00
CUST-002965,Omar,Al-Hussein,omar.alhussein_468@hotmail.com,Abu Dhabi,Regular,2024-12-12 00:00:00
CUST-002966,Ibrahim,Al-Nahyan,ibrahim.alnahyan_619@yahoo.com,Abu Dhabi,Premium,2024-05-21 00:00:00
CUST-002967,Aisha,Al-Hassan,aisha.alhassan_779@yahoo.com,Sharjah,Regular,2024-10-19 00:00:00
CUST-002968,Noura,Al-Ahmad,noura.alahmad_389@outlook.com,Sharjah,Regular,2024-07-04 00:00:00
CUST-002969,Saeed,Al-Sharqi,saeed.alsharqi_726@yahoo.com,Sharjah,Regular,2024-08-09 00:00:00
CUST-002970,Reem,Al-Nahyan,reem.alnahyan_421@icloud.com,Dubai,Regular,2024-10-25 00:00:00
CUST-002971,Saeed,Al-Mazrouei,saeed.almazrouei_499@hotmail.com,Sharjah,New,2024-06-26 00:00:00
CUST-002972,Tariq,Al-Ahmad,tariq.alahmad_53@gmail.com,Dubai,Regular,2024-05-09 00:00:00
CUST-002973,Layla,Al-Zaabi,layla.alzaabi_985@outlook.com,Dubai,New,2024-12-03 00:00:00
CUST-002974,Hana,Al-Ahmad,hana.alahmad_361@outlook.com,Abu Dhabi,Regular,2024-05-10 00:00:00
CUST-002975,Khalid,Al-Sharqi,khalid.alsharqi_749@hotmail.com,Abu Dhabi,Regular,2024-11-28 00:00:00
CUST-002976,Sara,Al-Hussein,sara.alhussein_156@yahoo.com,Dubai,New,2024-06-27 00:00:00
CUST-002977,Tariq,Al-Zaabi,tariq.alzaabi_353@hotmail.com,Sharjah,New,2024-07-04 00:00:00
CUST-002978,Omar,Al-Farsi,omar.alfarsi_46@yahoo.com,Sharjah,Regular,2024-11-23 00:00:00
CUST-002979,Sara,Al-Rashid,sara.alrashid_219@outlook.com,Abu Dhabi,Regular,2024-05-08 00:00:00
CUST-002980,Tariq,Al-Ahmad,tariq.alahmad_99@outlook.com,Sharjah,Regular,2024-09-07 00:00:00
CUST-002981,Layla,Al-Sharqi,layla.alsharqi_358@outlook.com,Sharjah,Premium,2024-12-30 00:00:00
CUST-002982,Ibrahim,Al-Mualla,ibrahim.almualla_413@gmail.com,Dubai,Regular,2024-07-17 00:00:00
CUST-002983,Ali,Al-Ahmad,ali.alahmad_695@gmail.com,Sharjah,Regular,2024-08-12 00:00:00
CUST-002984,Maryam,Al-Ahmad,maryam.alahmad_662@outlook.com,Sharjah,Regular,2024-11-01 00:00:00
CUST-002985,Dana,Al-Mualla,dana.almualla_101@hotmail.com,Sharjah,Regular,2024-07-05 00:00:00
CUST-002986,Layla,Al-Farsi,layla.alfarsi_811@icloud.com,Abu Dhabi,Regular,2024-06-29 00:00:00
CUST-002987,Zainab,Al-Ahmad,zainab.alahmad_377@outlook.com,Sharjah,Regular,2024-09-07 00:00:00
CUST-002988,Fatima,Al-Qasimi,fatima.alqasimi_220@outlook.com,Dubai,Regular,2024-06-25 00:00:00
CUST-002989,Sara,Al-Hussein,noatsign.com,Dubai,New,2024-06-07 00:00:00
CUST-002990,Ibrahim,Al-Hussein,ibrahim.alhussein_415@yahoo.com,Abu Dhabi,Regular,2024-10-17 00:00:00
CUST-002991,Ali,Al-Balushi,ali.albalushi_987@gmail.com,Dubai,New,2024-12-07 00:00:00
CUST-002992,Mohammed,Al-Ahmad,mohammed.alahmad_234@outlook.com,Sharjah,Regular,2024-03-19 00:00:00
CUST-002993,Ahmed,Al-Hassan,ahmed.alhassan_871@outlook.com,Dubai,Regular,2024-05-01 00:00:00
CUST-002994,Reem,Al-Zaabi,reem.alzaabi_271@gmail.com,Dubai,New,2024-09-24 00:00:00
CUST-002995,Tariq,Al-Nahyan,tariq.alnahyan_130@yahoo.com,Dubai,Regular,2024-05-15 00:00:00
CUST-002996,Aisha,Al-Mualla,aisha.almualla_825@hotmail.com,Dubai,Regular,2024-11-24 00:00:00
CUST-002997,Fatima,Al-Mazrouei,fatima.almazrouei_634@outlook.com,Abu Dhabi,Regular,2024-08-19 00:00:00
CUST-002998,Hassan,Al-Rashid,hassan.alrashid_717@yahoo.com,Dubai,New,2024-05-23 00:00:00
CUST-002999,Ali,Al-Nahyan,ali.alnahyan_817@icloud.com,Sharjah,New,2024-06-24 00:00:00
CUST-003000,Maryam,Al-Ahmad,maryam.alahmad_990@gmail.com,Sharjah,Premium,2024-10-09 00:00:00
CUST-003001,Hana,Al-Nahyan,hana.alnahyan_222@hotmail.com,Sharjah,Regular,2024-02-21 00:00:00
CUST-003002,Hassan,Al-Mazrouei,hassan.almazrouei_83@outlook.com,Abu Dhabi,Regular,2024-02-08 00:00:00
CUST-003003,Dana,Al-Nuaimi,dana.alnuaimi_332@outlook.com,Dubai,Premium,2024-08-14 00:00:00
CUST-003004,Sara,Al-Rashid,invalid@,Sharjah,Regular,2024-05-29 00:00:00
CUST-003005,Reem,Al-Maktoum,reem.almaktoum_11@hotmail.com,Sharjah,Regular,2024-10-05 00:00:00
CUST-003006,Noura,Al-Rashid,noura.alrashid_619@outlook.com,Dubai,Regular,2024-12-18 00:00:00
CUST-003007,Zainab,Al-Qasimi,zainab.alqasimi_511@yahoo.com,Dubai,Regular,2024-09-21 00:00:00
CUST-003008,Mohammed,Al-Farsi,mohammed.alfarsi_514@hotmail.com,Sharjah,Regular,2024-12-09 00:00:00
